GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9048zg,Female,CRC,05yrs,157737,38,29.4,20.5,40.8,133183,34,29.1,19.9,41.2,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,CRC,05yrs,145401,46,36,25.7,49,122486,44,38.1,27,52.1,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Urinary,05yrs,303137,63,26.4,19.9,34.2,255669,58,26.3,19.6,34.4,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Urinary,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Urinary,05yrs,145401,51,45.4,32.8,60.9,122486,47,45.4,32.5,61.6,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Mela,05yrs,303137,99,34.8,28,42.8,255669,93,36.8,29.4,45.5,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Mela,05yrs,157737,32,23.1,15.5,33.1,133183,31,25.4,17,36.6,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Mela,05yrs,145401,67,47.2,36.1,60.7,122486,62,48.7,36.8,63.2,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Kidney,05yrs,303137,45,15.7,11.2,21.4,255669,42,16.6,11.7,22.8,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Kidney,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Kidney,05yrs,145401,32,21.4,14.2,31,122486,30,22.4,14.7,32.8,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,NHL,05yrs,303137,55,20.8,15.4,27.5,255669,46,19,13.6,25.8,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,NHL,05yrs,157737,27,20.4,13.1,30.3,133183,22,18.2,11,28.1,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,NHL,05yrs,145401,28,21,13.6,31,122486,24,19.6,12.2,29.9,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Leuks,05yrs,303137,41,15.5,10.8,21.3,255669,38,15.8,10.9,22.1,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Leuks,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Leuks,05yrs,145401,29,23,14.9,33.9,122486,28,24.5,15.8,36.2,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Female,Uterine,05yrs,157737,40,25.1,17.7,34.7,133183,36,24.9,17.2,35.1,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Both,Pancreas,05yrs,303137,51,19.6,14.3,26.2,255669,42,18.4,13,25.3,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Pancreas,05yrs,157737,21,16.3,9.8,25.3,133183,18,15.2,8.7,24.5,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Pancreas,05yrs,145401,30,23,15,33.6,122486,24,21.5,13.4,32.7,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Oral,05yrs,303137,51,16.5,12.1,22.1,255669,46,16.8,12.1,22.8,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Oral,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Oral,05yrs,145401,41,26.3,18.6,36.3,122486,37,26.3,18.3,37,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Thyroid,05yrs,303137,31,10.5,7,15.2,255669,27,10.5,6.7,15.6,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Thyroid,05yrs,157737,20,13.6,8.1,21.5,133183,17,13,7.3,21.5,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Thyroid,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Liver,05yrs,303137,20,6.5,3.8,10.3,255669,18,6.7,3.8,10.9,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Liver,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Liver,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Myeloma,05yrs,303137,18,7.1,4,11.4,255669,17,7.3,4.1,11.9,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Myeloma,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Myeloma,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Brain,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Brain,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Brain,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Stomach,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Stomach,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Stomach,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Esoph,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Esoph,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Esoph,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Female,Ovary,05yrs,157737,21,13.8,8.4,21.5,133183,18,12.9,7.5,20.9,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Female,Cervix,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Both,Larynx,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Larynx,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Larynx,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Male,Testis,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,HL,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,HL,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,HL,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,Meso,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,Meso,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,Meso,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,KS,05yrs,303137,,,,,255669,,,,,19400,,,,,8045,,,,,19104,,,,,919,,,,,Boone 2,Zone
A9048zg,Female,KS,05yrs,157737,,,,,133183,,,,,10389,,,,,4110,,,,,9710,,,,,345,,,,,Boone 2,Zone
A9048zg,Male,KS,05yrs,145401,,,,,122486,,,,,9011,,,,,3935,,,,,9394,,,,,574,,,,,Boone 2,Zone
A9048zg,Both,AllSite,10yrs,589952,2465,471.2,451.7,491.4,501102,2254,473.4,453,494.4,37137,104,626.9,476.7,803.6,14795,32,371.2,231,6696.8,35117,52,344.7,206.6,525.9,1801,,,,,Boone 2,Zone
A9048zg,Female,AllSite,10yrs,307322,1200,448.4,422.2,475.7,260980,1095,453.1,425.5,482,19955,51,515.2,358.1,710.8,7562,,,,,18101,34,449.4,163.7,904,724,,,,,Boone 2,Zone
A9048zg,Male,AllSite,10yrs,282630,1265,498.8,469.6,529.3,240122,1159,498.5,468.3,530.3,17182,53,1041.6,554.7,1701.4,7233,18,541.4,216.9,6931.2,17017,18,325.1,137.7,609.2,1077,,,,,Boone 2,Zone
A9048zg,Both,Lung,10yrs,589952,251,48.8,42.6,55.7,501102,236,48.8,42.4,55.9,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Lung,10yrs,307322,120,44.3,36.3,53.4,260980,115,45.3,37,54.9,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Lung,10yrs,282630,131,54,44.5,65,240122,121,52.8,43.2,64,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Female,Breast,10yrs,307322,463,171.2,155.3,188.3,260980,431,178.1,161,196.6,19955,17,161.9,82.2,279.6,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Prostate,10yrs,282630,309,109.3,96.8,123.1,240122,283,107.7,94.9,121.8,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,CRC,10yrs,589952,182,36.9,31.4,43,501102,161,35.9,30.3,42.2,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,CRC,10yrs,307322,84,34,26.9,42.5,260980,73,32.3,25.1,41,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,CRC,10yrs,282630,98,40.1,32,49.6,240122,88,40,31.5,50,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Urinary,10yrs,589952,109,24.5,19.9,29.9,501102,100,24.3,19.6,29.8,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Urinary,10yrs,307322,23,9.8,6.2,14.8,260980,22,10,6.2,15.3,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Urinary,10yrs,282630,86,42.4,33.2,53.2,240122,78,41.7,32.3,52.8,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Mela,10yrs,589952,172,32.1,27.2,37.5,501102,166,34.3,29.1,40.3,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Mela,10yrs,307322,58,21.5,16.1,28,260980,57,23.9,17.9,31.2,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Mela,10yrs,282630,114,43.7,35.6,53.1,240122,109,45.8,37.2,55.9,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Kidney,10yrs,589952,90,16.7,13.3,20.8,501102,85,17.4,13.7,21.8,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Kidney,10yrs,307322,27,10.4,6.7,15.4,260980,25,10.8,6.8,16.1,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Kidney,10yrs,282630,63,23.8,17.9,30.9,240122,60,24.9,18.6,32.5,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,NHL,10yrs,589952,101,20.3,16.3,24.9,501102,87,19.3,15.3,24.1,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,NHL,10yrs,307322,46,18.3,13.1,24.7,260980,38,16.6,11.5,23,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,NHL,10yrs,282630,55,22.4,16.5,29.5,240122,49,22.1,16.1,29.6,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Leuks,10yrs,589952,73,14,10.8,17.9,501102,65,13.6,10.4,17.6,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Leuks,10yrs,307322,27,9.7,6.2,14.4,260980,23,9.4,5.8,14.4,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Leuks,10yrs,282630,46,19.2,13.6,26.1,240122,42,18.7,13.1,25.8,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Female,Uterine,10yrs,307322,77,25,19.5,31.5,260980,68,24.6,18.9,31.5,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Both,Pancreas,10yrs,589952,74,14.5,11.2,18.5,501102,63,13.7,10.4,17.8,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Pancreas,10yrs,307322,32,12.3,8.3,17.7,260980,28,11.7,7.6,17.1,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Pancreas,10yrs,282630,42,16.8,11.8,23.1,240122,35,15.7,10.7,22.3,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Oral,10yrs,589952,85,14.2,11.2,17.7,501102,77,14.4,11.2,18.2,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Oral,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Oral,10yrs,282630,71,23.5,18.1,29.9,240122,64,23.5,17.9,30.4,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Thyroid,10yrs,589952,70,12.4,9.5,15.8,501102,61,12.2,9.2,15.9,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Thyroid,10yrs,307322,48,17.1,12.4,22.9,260980,40,16.4,11.5,22.7,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Thyroid,10yrs,282630,22,7.4,4.5,11.5,240122,21,8,4.8,12.5,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Liver,10yrs,589952,38,6.3,4.3,8.8,501102,31,5.7,3.8,8.4,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Liver,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Liver,10yrs,282630,31,10.4,6.8,15.2,240122,26,9.8,6.2,14.9,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Myeloma,10yrs,589952,35,7.4,5,10.5,501102,34,7.7,5.2,11,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Myeloma,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Myeloma,10yrs,282630,20,9.8,5.6,15.5,240122,20,10.5,6.1,16.6,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Brain,10yrs,589952,24,4.8,3,7.2,501102,21,4.9,2.9,7.5,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Brain,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Brain,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Stomach,10yrs,589952,28,5.3,3.5,7.8,501102,24,5,3.1,7.6,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Stomach,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Stomach,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Esoph,10yrs,589952,21,4.4,2.6,6.8,501102,19,4.1,2.4,6.6,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Esoph,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Esoph,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Female,Ovary,10yrs,307322,34,12.1,8.2,17.2,260980,31,12,8,17.4,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Female,Cervix,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Both,Larynx,10yrs,589952,,,,,501102,,,,,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Larynx,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Larynx,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Male,Testis,10yrs,282630,19,7.6,4.5,12,240122,16,8,4.5,13,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,HL,10yrs,589952,17,2.8,1.6,4.7,501102,16,3.1,1.7,5.3,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,HL,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,HL,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,Meso,10yrs,589952,,,,,501102,,,,,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,Meso,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,Meso,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9048zg,Both,KS,10yrs,589952,,,,,501102,,,,,37137,,,,,14795,,,,,35117,,,,,1801,,,,,Boone 2,Zone
A9048zg,Female,KS,10yrs,307322,,,,,260980,,,,,19955,,,,,7562,,,,,18101,,,,,724,,,,,Boone 2,Zone
A9048zg,Male,KS,10yrs,282630,,,,,240122,,,,,17182,,,,,7233,,,,,17017,,,,,1077,,,,,Boone 2,Zone
A9047zg,Both,AllSite,05yrs,289889,1814,476.4,454,499.8,110551,870,476,442.7,511.5,168003,917,482.7,450.6,516.6,5380,,,,,5417,16,336.9,174.2,580.3,538,,,,,St. Louis 3,Zone
A9047zg,Female,AllSite,05yrs,153020,932,450.7,421.2,481.9,54646,449,502.6,451.7,558.3,92203,468,426.3,387.2,468.4,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,AllSite,05yrs,136869,882,513.9,479.1,550.6,55905,421,466.2,420.9,515.8,75801,449,564.9,510.6,623.6,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Lung,05yrs,289889,247,62.8,55.1,71.3,110551,151,75.1,63.4,88.8,168003,92,51.4,40.9,63.7,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Lung,05yrs,153020,136,61.1,51.2,72.7,54646,85,79.3,63,99.9,92203,49,44.4,32.5,59.5,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Lung,05yrs,136869,111,66.4,54.2,80.6,55905,66,70.8,54.5,91.6,75801,43,64.4,45,88.8,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Female,Breast,05yrs,153020,288,145.1,128,163.8,54646,120,147,118.3,181,92203,164,152,128.8,178.3,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Prostate,05yrs,136869,278,147.5,130.1,166.8,55905,89,89.8,71.7,112.3,75801,185,207.8,177.8,241.8,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,CRC,05yrs,289889,143,38.9,32.6,46.2,110551,60,32.4,24.2,43,168003,79,44,34.5,55.4,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,CRC,05yrs,153020,68,33.2,25.6,42.6,54646,27,27.3,17,42.8,92203,39,37.6,26.4,52.2,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,CRC,05yrs,136869,75,46.4,36.1,58.8,55905,33,38.4,25.9,55.8,75801,40,53,37.2,73.3,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Urinary,05yrs,289889,65,16.7,12.8,21.5,110551,48,23.6,17.3,32.1,168003,17,10.5,5.9,17.3,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Urinary,05yrs,153020,,,,,54646,,,,,92203,,,,,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Urinary,05yrs,136869,50,31.1,22.8,41.5,55905,37,40.9,28.5,57.9,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Mela,05yrs,289889,40,11.4,8,15.7,110551,40,23.5,16.3,33.2,168003,,,,,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Mela,05yrs,153020,,,,,54646,,,,,92203,,,,,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Mela,05yrs,136869,27,17.6,11.4,26.2,55905,27,32.7,21,49.3,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Kidney,05yrs,289889,97,25.8,20.7,31.8,110551,39,19.3,13.6,27.1,168003,56,29,21.6,38.2,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Kidney,05yrs,153020,33,14.2,9.7,20.4,54646,16,14.9,8.5,26.4,92203,17,13.6,7.7,22.8,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Kidney,05yrs,136869,64,40.6,30.8,52.6,55905,23,25.3,15.8,39.6,75801,39,50.7,35.4,70.6,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,NHL,05yrs,289889,65,16.8,12.9,21.7,110551,33,17.9,12,26.2,168003,30,16.1,10.7,23.4,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,NHL,05yrs,153020,31,14.5,9.8,21,54646,,,,,92203,18,16.7,9.6,27,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,NHL,05yrs,136869,34,19.4,13.2,27.7,55905,22,23.2,14.2,37,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Leuks,05yrs,289889,51,13.2,9.8,17.6,110551,30,16.1,10.6,24,168003,21,10.7,6.4,16.7,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Leuks,05yrs,153020,21,10.1,6.1,15.9,54646,,,,,92203,,,,,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Leuks,05yrs,136869,30,17.6,11.7,25.6,55905,19,21.1,12.5,34.5,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Female,Uterine,05yrs,153020,57,27,20.2,35.7,54646,31,37.5,23.7,57,92203,26,23.4,15,35,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Both,Pancreas,05yrs,289889,67,16.9,13,21.7,110551,27,14.3,9.2,21.7,168003,40,20.8,14.6,28.7,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Pancreas,05yrs,153020,38,16.9,11.9,23.6,54646,,,,,92203,24,20.9,13.2,31.7,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Pancreas,05yrs,136869,29,16.9,11.1,24.8,55905,,,,,75801,16,20.5,11.3,34.2,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Oral,05yrs,289889,39,9.4,6.6,13.2,110551,28,14.4,9.2,22,168003,,,,,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Oral,05yrs,153020,,,,,54646,,,,,92203,,,,,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Oral,05yrs,136869,24,11.9,7.5,18.3,55905,18,18.4,10.5,31.2,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Thyroid,05yrs,289889,33,10.1,6.8,14.5,110551,,,,,168003,18,10.3,6,16.5,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Thyroid,05yrs,153020,28,15.8,10.2,23.3,54646,,,,,92203,16,15.6,8.8,25.9,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Thyroid,05yrs,136869,,,,,55905,,,,,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Liver,05yrs,289889,35,8.5,5.9,12,110551,19,9.7,5.7,16.1,168003,16,8.1,4.6,13.5,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
A9047zg,Female,Liver,05yrs,153020,,,,,54646,,,,,92203,,,,,2907,,,,,2968,,,,,296,,,,,St. Louis 3,Zone
A9047zg,Male,Liver,05yrs,136869,26,13.8,8.9,20.6,55905,,,,,75801,,,,,2473,,,,,2449,,,,,241,,,,,St. Louis 3,Zone
A9047zg,Both,Myeloma,05yrs,289889,43,11.5,8.2,15.7,110551,,,,,168003,33,18.7,12.6,26.7,5380,,,,,5417,,,,,538,,,,,St. Louis 3,Zone
